<<<<<<< HEAD
impression_id, clicked_ad ,cost,currently_insured,number_of_vehicles,number_of_drivers,marital_status,ranked_as,policies_sold
640, -   ,10,Y,2,1,M,4, -   
641, -   ,10,Y,2,1,S,5, -   
642, -   ,10,Y,2,2,M,4, -   
643, -   ,10,Y,2,1,M,4, -   
644, -   ,10,Y,2,1,M,4, -   
645, -   ,10,N,2,1,M,4, -   
646, -   ,10,Y,2,2,M,5, -   
647, -   ,10,N,2,1,M,3, -   
648, -   ,10,Y,2,2,S,5, -   
649, -   ,10,N,1,1,M,3, -   
650, -   ,10,N,1,2,S,1, -   
651, -   ,10,N,1,1,M,1, -   
652, -   ,10,Y,2,2,S,3, -   
653, -   ,10,N,1,1,M,3, -   
654, -   ,10,N,2,1,M,5, -   
655, 1 ,10,N,2,1,M,3, -   
656, -   ,10,N,2,1,M,4, -   
657, -   ,10,N,1,2,M,1, -   
658, -   ,10,N,2,1,M,4, -   
659, -   ,10,N,1,1,S,3, -   
660, -   ,10,N,2,1,M,4, -   
661, -   ,10,N,2,1,M,4, -   
662, -   ,10,Y,2,1,M,4, -   
663, -   ,10,N,2,2,M,5, -   
664, -   ,10,N,1,1,M,4, -   
665, -   ,10,Y,1,1,M,2, -   
666, 1 ,10,N,1,2,M,1, -   
667, -   ,10,Y,1,2,S,2, -   
668, -   ,10,N,2,1,M,5, -   
669, -   ,10,Y,2,1,M,4, -   
670, -   ,10,Y,1,2,S,3, -   
671, -   ,10,Y,2,1,M,5, -   
672, -   ,10,Y,1,2,S,4, -   
673, 1 ,10,N,1,2,S,1, 1 
674, 1 ,10,N,1,2,M,1, 1 
675, -   ,10,Y,2,2,M,3, -   
676, -   ,10,Y,2,1,M,4, -   
677, -   ,10,N,1,2,M,2, -   
678, 1 ,10,N,2,1,M,5, 1 
679, -   ,10,Y,2,1,S,3, -   
680, -   ,10,N,2,1,S,4, -   
681, -   ,10,Y,2,2,M,5, -   
682, -   ,10,N,2,1,M,5, -   
683, -   ,10,Y,2,1,S,5, -   
684, -   ,10,Y,2,1,M,4, -   
685, -   ,10,N,1,2,M,2, -   
686, 1 ,10,N,1,2,M,1, -   
687, -   ,10,Y,2,2,S,3, -   
688, 1 ,10,N,1,2,S,1, 1 
689, -   ,10,N,2,1,M,5, -   
690, 1 ,10,N,1,2,M,1, 1 
691, -   ,10,N,2,1,M,5, -   
692, -   ,10,N,2,2,M,3, -   
693, -   ,10,N,2,1,M,5, -   
694, -   ,10,Y,2,2,S,4, -   
695, -   ,10,N,2,1,M,5, -   
696, -   ,10,N,2,2,M,3, -   
697, -   ,10,N,2,1,M,5, -   
698, -   ,10,Y,2,2,S,5, -   
699, -   ,10,Y,2,1,M,4, -   
700, -   ,10,Y,1,2,S,3, -   
701, -   ,10,N,1,2,M,2, -   
702, -   ,10,Y,2,1,M,4, -   
703, -   ,10,N,1,1,M,2, -   
704, -   ,10,N,1,1,M,3, -   
705, -   ,10,Y,2,2,S,2, -   
706, -   ,10,Y,1,1,M,4, -   
707, -   ,10,Y,2,1,M,4, -   
708, -   ,10,N,2,2,M,5, -   
709, -   ,10,Y,2,1,M,5, -   
710, -   ,10,N,2,2,M,3, -   
711, -   ,10,Y,2,1,M,4, -   
712, -   ,10,Y,2,2,S,3, -   
713, -   ,10,N,1,1,M,3, -   
714, 1 ,10,N,1,2,M,1, 1 
715, -   ,10,N,2,2,S,2, -   
716, -   ,10,Y,1,2,S,3, -   
717, -   ,10,N,1,2,S,1, -   
718, 1 ,10,Y,1,2,S,3, -   
719, 1 ,10,N,1,2,S,1, 1 
720, -   ,10,N,1,2,M,2, -   
721, -   ,10,N,2,1,S,4, -   
722, -   ,10,N,1,1,M,3, -   
723, -   ,10,Y,1,2,M,3, -   
724, -   ,10,N,2,1,M,5, -   
725, -   ,10,N,2,1,M,5, -   
726, -   ,10,N,2,1,M,5, -   
727, -   ,10,Y,1,1,M,4, -   
728, -   ,10,Y,2,1,S,5, -   
729, -   ,10,N,2,2,S,4, -   
730, -   ,10,N,2,1,M,5, -   
731, -   ,10,N,1,1,M,2, -   
732, -   ,10,N,2,2,S,4, -   
733, -   ,10,Y,2,2,S,3, -   
734, -   ,10,Y,1,2,S,2, -   
735, -   ,10,Y,2,2,M,3, -   
736, 1 ,10,Y,2,1,M,3, -   
737, -   ,10,Y,1,1,M,4, -   
738, -   ,10,Y,2,1,M,4, -   
739, -   ,10,N,2,1,S,5, -   
740, -   ,10,Y,1,2,M,2, -   
741, -   ,10,N,2,1,S,5, -   
742, 1 ,10,Y,1,2,S,1, -   
743, -   ,10,Y,1,2,S,3, -   
744, -   ,10,Y,1,2,S,3, -   
745, 1 ,10,N,1,2,M,1, -   
746, -   ,10,N,2,1,M,5, -   
747, -   ,10,Y,2,1,M,4, -   
748, 1 ,10,Y,1,2,M,3, 1 
749, -   ,10,Y,2,2,S,2, -   
750, -   ,10,N,1,1,M,4, -   
751, -   ,10,Y,1,1,M,2, -   
752, -   ,10,N,1,2,M,1, -   
753, -   ,10,N,2,1,M,5, -   
754, -   ,10,Y,1,1,M,2, -   
755, -   ,10,Y,2,2,S,3, -   
756, -   ,10,N,2,2,M,3, -   
757, -   ,10,N,2,2,S,4, -   
758, -   ,10,N,2,1,M,4, -   
759, -   ,10,N,2,1,M,4, -   
760, -   ,10,N,2,1,M,4, -   
761, -   ,10,Y,2,1,M,5, -   
762, -   ,10,N,2,1,M,5, -   
763, -   ,10,Y,1,2,M,4, -   
764, -   ,10,N,2,1,S,5, -   
765, -   ,10,Y,1,2,S,3, -   
766, -   ,10,N,1,2,M,3, -   
767, 1 ,10,N,1,2,M,1, -   
768, -   ,10,Y,2,1,M,5, -   
769, -   ,10,Y,1,2,M,4, -   
770, -   ,10,Y,2,2,M,5, -   
771, -   ,10,N,1,2,M,1, -   
772, -   ,10,N,2,1,M,5, -   
773, -   ,10,Y,1,2,S,1, -   
774, -   ,10,Y,2,1,M,5, -   
775, -   ,10,N,1,2,S,2, -   
776, -   ,10,Y,2,2,S,3, -   
777, -   ,10,N,2,2,M,4, -   
778, -   ,10,Y,1,2,M,1, -   
779, 1 ,10,Y,1,2,M,3, -   
780, -   ,10,Y,2,1,M,5, -   
781, -   ,10,Y,2,1,M,5, -   
782, -   ,10,Y,1,2,M,3, -   
783, -   ,10,N,2,1,M,5, -   
784, -   ,10,Y,2,1,M,4, -   
785, -   ,10,N,1,2,S,2, -   
786, -   ,10,N,2,1,M,4, -   
787, -   ,10,Y,1,2,S,2, -   
788, -   ,10,Y,2,1,M,5, -   
789, -   ,10,Y,2,1,M,5, -   
790, -   ,10,N,2,2,M,4, -   
791, 1 ,10,Y,2,2,S,3, -   
792, -   ,10,Y,2,1,M,5, -   
793, -   ,10,Y,2,1,S,4, -   
794, -   ,10,N,1,2,S,2, -   
795, 1 ,10,N,1,1,M,1, 1 
796, -   ,10,Y,1,2,S,2, -   
797, -   ,10,Y,1,2,M,2, -   
798, -   ,10,Y,2,1,M,5, -   
799, -   ,10,N,2,1,M,5, -   
800, -   ,10,N,1,2,M,3, -   
801, -   ,10,N,2,1,M,3, -   
802, 1 ,10,N,2,2,M,5, -   
803, -   ,10,N,2,1,M,4, -   
804, 1 ,10,Y,2,1,M,3, -   
805, -   ,10,Y,2,1,M,4, -   
806, 1 ,10,N,2,2,M,3, 1 
807, 1 ,10,N,1,2,S,1, -   
808, -   ,10,Y,1,1,M,2, -   
809, -   ,10,N,2,1,M,5, -   
810, -   ,10,Y,2,2,S,3, -   
811, -   ,10,Y,2,1,M,3, -   
812, -   ,10,Y,2,1,M,5, -   
813, -   ,10,N,2,2,M,2, -   
814, -   ,10,N,2,1,M,5, -   
815, -   ,10,Y,1,2,S,1, -   
816, -   ,10,Y,2,1,M,3, -   
817, -   ,10,Y,1,2,M,3, -   
818, -   ,10,N,2,1,M,3, -   
819, -   ,10,Y,2,2,S,4, -   
820, -   ,10,N,1,2,S,2, -   
821, -   ,10,Y,2,1,M,5, -   
822, -   ,10,Y,2,1,M,5, -   
823, -   ,10,N,2,1,M,5, -   
824, -   ,10,Y,2,1,M,3, -   
825, 1 ,10,N,1,1,M,2, -   
826, -   ,10,N,1,1,M,3, -   
827, -   ,10,N,2,2,M,4, -   
828, -   ,10,N,2,1,M,5, -   
829, -   ,10,Y,1,2,M,2, -   
830, -   ,10,Y,2,1,M,4, -   
831, -   ,10,N,2,2,S,4, -   
832, -   ,10,Y,2,1,M,5, -   
833, -   ,10,Y,1,2,S,2, -   
834, -   ,10,N,2,1,M,4, -   
835, -   ,10,N,1,1,M,3, -   
836, -   ,10,Y,2,2,S,3, -   
837, -   ,10,N,2,1,M,5, -   
838, -   ,10,Y,2,1,M,4, -   
839, -   ,10,Y,2,2,S,5, -   
840, -   ,10,Y,2,1,M,4, -   
841, -   ,10,N,2,1,M,4, -   
842, -   ,10,Y,2,2,M,3, -   
843, -   ,10,Y,2,1,M,4, -   
844, -   ,10,Y,2,1,M,5, -   
845, -   ,10,Y,2,1,M,4, -   
846, -   ,10,Y,2,1,M,4, -   
847, -   ,10,N,1,1,S,3, -   
848, 1 ,10,Y,1,1,M,4, 1 
849, -   ,10,N,1,2,S,2, -   
850, -   ,10,N,2,1,M,5, -   
851, 1 ,10,N,1,1,M,1, -   
852, -   ,10,Y,2,1,M,4, -   
853, -   ,10,Y,2,1,M,5, -   
854, -   ,10,N,2,1,M,5, -   
855, -   ,10,N,2,2,S,5, -   
856, 1 ,10,N,1,2,S,2, 1 
857, -   ,10,N,2,1,M,5, -   
858, 1 ,10,Y,2,2,M,2, -   
859, -   ,10,N,2,1,M,5, -   
860, -   ,10,N,2,2,M,2, -   
861, -   ,10,N,2,1,M,3, -   
862, -   ,10,N,2,1,M,5, -   
863, -   ,10,N,2,1,M,5, -   
864, -   ,10,N,2,2,S,4, -   
865, -   ,10,N,2,1,M,5, -   
866, -   ,10,N,1,2,M,2, -   
867, -   ,10,N,2,1,M,5, -   
868, -   ,10,N,1,1,M,3, -   
869, -   ,10,Y,1,2,S,3, -   
870, -   ,10,Y,1,2,M,3, -   
871, -   ,10,Y,1,1,M,1, -   
872, -   ,10,Y,2,1,M,5, -   
873, -   ,10,N,2,1,M,5, -   
874, -   ,10,N,2,1,M,4, -   
875, -   ,10,Y,2,1,M,4, -   
876, -   ,10,N,2,1,M,4, -   
877, -   ,10,N,1,2,M,1, -   
878, -   ,10,N,2,1,M,5, -   
879, -   ,10,N,2,1,M,3, -   
880, -   ,10,Y,1,2,S,4, -   
881, 1 ,10,Y,1,1,M,1, 1 
882, -   ,10,N,2,2,M,4, -   
883, -   ,10,Y,2,1,M,5, -   
884, 1 ,10,N,1,1,M,3, 1 
885, -   ,10,N,2,1,M,5, -   
886, -   ,10,Y,1,1,M,3, -   
887, -   ,10,N,1,2,S,2, -   
888, -   ,10,N,2,1,M,5, -   
889, -   ,10,N,2,2,S,2, -   
890, -   ,10,Y,1,1,M,3, -   
891, 1 ,10,Y,1,2,S,3, -   
892, -   ,10,N,2,2,S,4, -   
893, -   ,10,Y,1,1,M,1, -   
894, -   ,10,Y,2,2,M,2, -   
895, -   ,10,Y,2,1,M,5, -   
896, -   ,10,Y,2,2,M,2, -   
897, -   ,10,N,1,1,M,1, -   
898, -   ,10,N,1,2,M,1, -   
899, -   ,10,Y,2,1,M,5, -   
900, -   ,10,Y,2,1,M,3, -   
901, -   ,10,N,2,2,S,2, -   
902, 1 ,10,N,2,1,M,5, -   
903, -   ,10,N,1,1,M,2, -   
904, -   ,10,Y,2,1,M,5, -   
905, -   ,10,N,1,2,M,2, -   
906, -   ,10,Y,2,1,M,5, -   
907, 1 ,10,Y,2,1,M,3, -   
908, -   ,10,N,1,1,M,2, -   
909, -   ,10,N,1,1,M,4, -   
910, -   ,10,N,2,2,S,2, -   
911, -   ,10,N,1,2,S,2, -   
912, -   ,10,N,2,1,M,5, -   
913, 1 ,10,Y,1,1,M,2, -   
914, -   ,10,N,2,2,S,2, -   
915, -   ,10,Y,1,1,M,2, -   
916, 1 ,10,N,1,2,S,1, -   
917, -   ,10,Y,2,2,M,4, -   
918, -   ,10,Y,1,2,S,3, -   
919, -   ,10,Y,2,1,M,4, -   
920, -   ,10,N,2,1,M,5, -   
921, -   ,10,Y,1,2,S,3, -   
922, -   ,10,N,2,1,S,5, -   
923, -   ,10,Y,2,1,M,5, -   
924, -   ,10,Y,2,1,M,3, -   
925, -   ,10,Y,2,1,M,5, -   
926, -   ,10,Y,2,1,M,4, -   
927, 1 ,10,Y,1,2,S,3, 1 
928, -   ,10,N,1,2,S,3, -   
929, -   ,10,Y,1,2,M,4, -   
930, -   ,10,N,2,2,M,4, -   
931, -   ,10,N,2,1,M,4, -   
932, 1 ,10,N,1,2,M,1, 1 
933, -   ,10,Y,2,1,M,3, -   
934, -   ,10,N,2,1,M,5, -   
935, -   ,10,N,2,1,M,4, -   
936, -   ,10,Y,2,2,S,3, -   
937, -   ,10,Y,1,1,S,1, -   
938, -   ,10,Y,2,1,M,4, -   
939, -   ,10,N,2,1,M,5, -   
940, -   ,10,N,2,1,M,4, -   
941, 1 ,10,N,1,2,S,2, 1 
942, -   ,10,N,2,1,M,4, -   
943, 1 ,10,Y,1,2,S,3, -   
944, -   ,10,N,2,1,M,5, -   
945, -   ,10,N,1,2,S,2, -   
946, -   ,10,Y,2,1,S,4, -   
947, -   ,10,Y,1,2,M,2, -   
948, -   ,10,Y,2,2,S,5, -   
949, 1 ,10,N,1,2,S,2, 1 
950, 1 ,10,Y,2,1,M,3, -   
951, -   ,10,N,2,1,M,3, -   
952, 1 ,10,N,2,2,M,2, 1 
953, 1 ,10,N,1,2,M,1, -   
954, -   ,10,Y,2,1,M,5, -   
955, -   ,10,Y,2,2,S,5, -   
956, -   ,10,N,2,1,M,3, -   
957, -   ,10,N,2,1,M,4, -   
958, -   ,10,Y,2,1,M,5, -   
959, -   ,10,N,2,2,M,5, -   
960, 1 ,10,Y,1,1,M,3, -   
961, -   ,10,N,2,1,M,4, -   
962, -   ,10,Y,2,1,M,5, -   
963, -   ,10,N,2,1,M,3, -   
964, -   ,10,Y,1,1,M,3, -   
965, -   ,10,Y,2,1,M,4, -   
966, -   ,10,N,1,2,M,3, -   
967, -   ,10,N,2,1,M,5, -   
968, -   ,10,Y,1,1,S,1, -   
969, -   ,10,Y,2,1,M,5, -   
970, -   ,10,N,2,1,M,5, -   
971, -   ,10,Y,1,2,S,4, -   
972, -   ,10,Y,2,1,M,5, -   
973, -   ,10,Y,1,1,M,3, -   
974, -   ,10,Y,1,1,M,3, -   
975, -   ,10,N,2,2,M,5, -   
976, -   ,10,N,2,1,M,3, -   
977, -   ,10,Y,2,2,S,4, -   
978, -   ,10,N,2,2,S,3, -   
979, -   ,10,N,1,2,S,3, -   
980, -   ,10,N,2,1,M,5, -   
981, -   ,10,N,2,1,M,3, -   
982, 1 ,10,N,2,1,M,3, -   
983, -   ,10,Y,1,1,M,2, -   
984, -   ,10,N,1,2,S,2, -   
985, -   ,10,Y,1,2,M,4, -   
986, 1 ,10,N,1,2,M,1, -   
987, -   ,10,Y,2,1,M,5, -   
988, -   ,10,Y,2,1,S,5, -   
989, 1 ,10,N,2,1,S,4, 1 
990, -   ,10,N,2,1,M,5, -   
991, -   ,10,Y,2,1,M,5, -   
992, -   ,10,Y,2,2,S,3, -   
993, -   ,10,Y,2,1,M,5, -   
994, -   ,10,N,2,1,M,5, -   
995, -   ,10,N,2,1,M,4, -   
996, -   ,10,Y,1,1,M,2, -   
997, -   ,10,Y,1,2,M,4, -   
998, -   ,10,N,2,1,M,5, -   
999, -   ,10,Y,2,1,M,4, -   
1000, 1 ,10,Y,2,2,S,4, -   
1001, -   ,10,Y,2,1,M,5, -   
1002, -   ,10,Y,2,1,M,5, -   
1003, -   ,10,N,2,2,S,3, -   
1004, 1 ,10,N,2,2,S,2, -   
1005, -   ,10,N,1,1,M,1, -   
1006, 1 ,10,N,2,1,M,5, 1 
1007, -   ,10,N,2,1,M,5, -   
1008, -   ,10,Y,2,2,M,5, -   
1009, -   ,10,Y,2,1,M,5, -   
1010, -   ,10,N,2,1,M,4, -   
1011, -   ,10,Y,2,1,M,5, -   
1012, -   ,10,Y,2,1,M,5, -   
1013, -   ,10,N,2,1,M,5, -   
1014, -   ,10,Y,1,2,M,2, -   
1015, -   ,10,Y,2,1,S,4, -   
1016, 1 ,10,N,1,1,M,2, -   
1017, -   ,10,Y,2,2,M,3, -   
1018, -   ,10,Y,1,1,M,4, -   
1019, -   ,10,Y,1,1,M,4, -   
1020, -   ,10,N,2,1,M,4, -   
1021, -   ,10,N,1,2,S,3, -   
1022, -   ,10,N,2,1,M,4, -   
1023, -   ,10,Y,2,1,M,5, -   
1024, -   ,10,Y,2,1,M,5, -   
1025, -   ,10,N,1,1,M,1, -   
1026, -   ,10,Y,1,1,M,3, -   
1027, -   ,10,Y,2,2,S,2, -   
1028, -   ,10,Y,1,2,M,3, -   
1029, 1 ,10,N,1,1,M,1, -   
1030, -   ,10,N,2,1,M,4, -   
1031, -   ,10,Y,1,1,M,2, -   
1032, 1 ,10,Y,1,2,S,1, -   
1033, -   ,10,N,2,2,M,4, -   
1034, -   ,10,N,2,1,M,3, -   
1035, -   ,10,N,2,1,M,5, -   
1036, -   ,10,N,2,1,M,5, -   
1037, -   ,10,N,2,1,M,5, -   
1038, -   ,10,Y,2,1,M,4, -   
1039, -   ,10,Y,2,1,M,4, -   
1040, -   ,10,N,2,1,M,5, -   
1041, 1 ,10,N,2,2,S,2, -   
1042, -   ,10,N,1,1,M,4, -   
1043, -   ,10,N,1,2,S,2, -   
1044, -   ,10,Y,1,2,M,3, -   
1045, -   ,10,N,2,2,S,2, -   
1046, -   ,10,N,1,2,M,3, -   
1047, -   ,10,Y,2,1,M,4, -   
1048, -   ,10,Y,1,2,S,3, -   
1049, -   ,10,N,1,1,M,3, -   
1050, -   ,10,N,2,1,M,5, -   
1051, -   ,10,N,2,1,M,4, -   
1052, -   ,10,Y,1,1,M,2, -   
1053, -   ,10,Y,2,1,M,3, -   
1054, 1 ,10,N,1,1,M,1, 1 
1055, -   ,10,N,2,2,S,2, -   
1056, -   ,10,N,1,2,M,1, -   
1057, -   ,10,Y,2,1,M,5, -   
1058, -   ,10,Y,1,2,M,1, -   
1059, -   ,10,Y,2,1,M,5, -   
1060, -   ,10,Y,1,1,M,3, -   
1061, -   ,10,N,2,1,M,3, -   
1062, 1 ,10,Y,2,2,S,3, -   
1063, 1 ,10,Y,1,1,M,1, -   
1064, 1 ,10,Y,2,2,S,3, -   
1065, -   ,10,N,2,2,M,3, -   
1066, -   ,10,Y,2,2,M,3, -   
1067, -   ,10,Y,1,2,S,4, -   
1068, -   ,10,N,2,1,M,4, -   
1069, -   ,10,N,2,2,S,3, -   
1070, -   ,10,N,2,1,M,5, -   
1071, 1 ,10,Y,1,1,M,3, 1 
1072, -   ,10,Y,2,2,M,3, -   
1073, -   ,10,Y,1,2,S,3, -   
1074, -   ,10,N,2,1,M,4, -   
1075, 1 ,10,Y,1,2,S,3, -   
1076, -   ,10,Y,2,1,M,5, -   
1077, -   ,10,Y,2,1,M,4, -   
1078, -   ,10,N,1,1,M,4, -   
1079, -   ,10,N,2,1,M,5, -   
1080, -   ,10,N,1,1,M,3, -   
1081, -   ,10,Y,2,1,M,4, -   
1082, -   ,10,Y,1,2,M,4, -   
1083, 1 ,10,Y,1,2,M,3, -   
1084, -   ,10,Y,2,1,M,3, -   
1085, -   ,10,N,2,1,S,5, -   
1086, -   ,10,Y,2,2,M,4, -   
1087, -   ,10,Y,2,1,M,5, -   
1088, 1 ,10,N,2,2,M,2, 1 
1089, -   ,10,Y,2,2,M,4, -   
1090, -   ,10,Y,1,1,M,1, -   
1091, -   ,10,Y,2,2,S,5, -   
1092, -   ,10,N,2,1,M,3, -   
1093, -   ,10,Y,2,1,M,5, -   
1094, -   ,10,N,1,2,S,1, -   
1095, -   ,10,N,1,1,M,4, -   
1096, -   ,10,Y,2,1,M,5, -   
1097, -   ,10,N,2,2,M,5, -   
1098, 1 ,10,Y,2,2,M,2, 1 
1099, -   ,10,N,2,1,M,5, -   
1100, -   ,10,Y,1,1,M,4, -   
1101, -   ,10,N,2,1,M,4, -   
1102, -   ,10,N,2,1,M,4, -   
1103, -   ,10,Y,2,2,M,2, -   
1104, -   ,10,Y,2,2,S,4, -   
1105, -   ,10,N,2,1,M,5, -   
1106, 1 ,10,N,1,2,M,1, -   
1107, -   ,10,Y,2,1,M,5, -   
1108, -   ,10,N,2,2,M,2, -   
1109, -   ,10,Y,2,1,M,5, -   
1110, -   ,10,Y,2,1,M,5, -   
1111, 1 ,10,Y,1,2,M,4, -   
1112, -   ,10,Y,1,2,M,2, -   
1113, -   ,10,N,1,2,M,2, -   
1114, -   ,10,N,2,2,M,5, -   
1115, 1 ,10,N,2,1,M,3, 1 
1116, 1 ,10,N,1,2,S,1, -   
1117, -   ,10,N,1,2,S,3, -   
1118, -   ,10,Y,1,1,M,3, -   
1119, -   ,10,N,2,1,M,5, -   
1120, -   ,10,N,2,2,M,2, -   
1121, -   ,10,Y,1,1,M,3, -   
1122, -   ,10,Y,2,1,M,3, -   
1123, -   ,10,N,2,1,M,5, -   
1124, -   ,10,Y,2,2,S,5, -   
1125, -   ,10,Y,1,1,M,3, -   
1126, -   ,10,Y,2,1,M,4, -   
1127, -   ,10,N,2,2,S,4, -   
1128, -   ,10,Y,2,1,S,4, -   
1129, -   ,10,N,2,1,M,4, -   
1130, -   ,10,Y,1,2,S,3, -   
1131, -   ,10,Y,1,2,M,3, -   
1132, -   ,10,Y,2,1,M,4, -   
1133, -   ,10,N,1,2,M,2, -   
1134, -   ,10,Y,2,1,M,5, -   
1135, -   ,10,N,1,2,S,2, -   
1136, -   ,10,Y,2,2,M,3, -   
1137, -   ,10,Y,2,2,M,4, -   
1138, -   ,10,Y,2,1,M,4, -   
1139, -   ,10,N,1,2,S,1, -   
1140, 1 ,10,N,1,2,S,1, 1 
1141, -   ,10,Y,2,1,M,5, -   
1142, -   ,10,Y,2,1,M,4, -   
1143, -   ,10,N,2,1,M,5, -   
1144, -   ,10,Y,1,1,M,1, -   
1145, -   ,10,N,1,1,M,1, -   
1146, -   ,10,N,2,2,M,4, -   
1147, 1 ,10,Y,1,2,M,1, -   
1148, -   ,10,Y,2,1,M,3, -   
1149, -   ,10,Y,2,1,M,4, -   
1150, -   ,10,N,2,2,M,3, -   
1151, -   ,10,Y,2,1,S,5, -   
1152, -   ,10,Y,2,1,M,4, -   
1153, -   ,10,Y,2,2,S,5, -   
1154, -   ,10,Y,2,1,M,4, -   
1155, -   ,10,Y,2,1,M,5, -   
1156, -   ,10,Y,2,1,M,4, -   
1157, -   ,10,N,1,1,S,2, -   
1158, -   ,10,N,2,2,M,4, -   
1159, -   ,10,Y,1,2,S,2, -   
1160, -   ,10,Y,2,1,M,5, -   
1161, -   ,10,N,1,2,S,1, -   
1162, -   ,10,N,1,2,S,3, -   
1163, -   ,10,N,2,1,M,5, -   
1164, -   ,10,N,2,1,M,5, -   
1165, -   ,10,N,2,1,M,5, -   
1166, -   ,10,N,2,1,M,5, -   
1167, -   ,10,N,1,1,M,3, -   
1168, -   ,10,N,2,1,M,4, -   
1169, -   ,10,Y,1,1,M,2, -   
1170, -   ,10,N,1,1,S,4, -   
1171, -   ,10,N,2,1,M,5, -   
1172, -   ,10,N,1,1,M,2, -   
1173, -   ,10,N,1,2,S,2, -   
1174, -   ,10,Y,1,1,M,3, -   
1175, 1 ,10,Y,1,2,M,3, -   
1176, 1 ,10,Y,1,1,M,3, -   
1177, -   ,10,N,2,1,M,4, -   
1178, -   ,10,Y,1,2,M,3, -   
1179, -   ,10,N,1,2,S,2, -   
1180, -   ,10,Y,2,1,M,4, -   
1181, -   ,10,Y,2,1,M,4, -   
1182, -   ,10,Y,2,2,M,4, -   
1183, -   ,10,Y,2,1,M,5, -   
1184, -   ,10,Y,2,1,M,4, -   
1185, 1 ,10,N,2,2,S,2, -   
1186, -   ,10,N,1,1,S,4, -   
1187, -   ,10,N,2,2,M,2, -   
1188, -   ,10,Y,2,1,M,4, -   
1189, -   ,10,N,2,2,M,2, -   
1190, -   ,10,N,1,2,M,1, -   
1191, -   ,10,Y,2,2,M,2, -   
1192, -   ,10,Y,2,1,M,5, -   
1193, -   ,10,N,1,1,M,4, -   
1194, -   ,10,N,2,1,M,5, -   
1195, -   ,10,N,2,2,M,2, -   
1196, -   ,10,N,1,2,M,2, -   
1197, -   ,10,Y,1,2,M,4, -   
1198, -   ,10,Y,2,1,M,4, -   
1199, -   ,10,N,1,1,M,3, -   
1200, 1 ,10,N,1,1,M,1, 1 
1201, -   ,10,Y,2,1,M,5, -   
1202, 1 ,10,N,1,1,M,1, 1 
1203, -   ,10,N,2,1,M,5, -   
1204, -   ,10,N,2,1,M,4, -   
1205, -   ,10,N,1,2,M,3, -   
1206, -   ,10,Y,2,1,M,4, -   
1207, -   ,10,N,2,1,M,5, -   
1208, -   ,10,N,2,1,M,3, -   
1209, -   ,10,Y,2,1,M,5, -   
1210, -   ,10,N,2,1,M,4, -   
1211, -   ,10,N,2,1,M,3, -   
1212, -   ,10,N,2,1,M,4, -   
1213, -   ,10,Y,2,1,M,4, -   
1214, 1 ,10,N,2,1,M,4, 1 
1215, 1 ,10,N,1,1,M,1, 1 
1216, -   ,10,Y,1,2,M,3, -   
1217, -   ,10,N,2,1,S,3, -   
1218, -   ,10,N,2,1,M,5, -   
1219, 1 ,10,Y,1,1,M,1, 1 
1220, -   ,10,Y,2,1,M,3, -   
1221, -   ,10,N,1,1,M,2, -   
1222, 1 ,10,Y,2,1,M,3, -   
1223, 1 ,10,N,2,2,M,2, -   
1224, -   ,10,Y,2,1,M,4, -   
1225, -   ,10,N,2,1,M,5, -   
1226, -   ,10,N,2,1,M,5, -   
1227, -   ,10,Y,2,1,M,3, -   
1228, -   ,10,Y,2,2,S,2, -   
1229, -   ,10,Y,2,1,M,5, -   
1230, 1 ,10,N,1,2,M,3, -   
1231, -   ,10,N,2,2,S,3, -   
1232, 1 ,10,Y,2,1,M,4, -   
1233, -   ,10,N,2,2,M,3, -   
1234, -   ,10,Y,2,2,S,3, -   
1235, 1 ,10,Y,1,2,M,3, -   
1236, 1 ,10,N,1,2,M,1, -   
1237, -   ,10,Y,2,1,M,5, -   
1238, -   ,10,N,1,1,M,1, -   
1239, -   ,10,Y,2,2,M,3, -   
1240, -   ,10,Y,2,1,M,3, -   
1241, -   ,10,N,2,2,M,4, -   
1242, -   ,10,N,2,1,M,3, -   
1243, -   ,10,N,1,1,M,4, -   
1244, -   ,10,Y,2,1,M,3, -   
1245, -   ,10,N,1,2,S,3, -   
1246, -   ,10,N,2,1,M,5, -   
1247, 1 ,10,N,1,2,S,2, 1 
1248, -   ,10,Y,2,2,M,4, -   
1249, -   ,10,Y,1,2,S,3, -   
1250, -   ,10,Y,2,1,M,5, -   
1251, -   ,10,Y,2,1,M,5, -   
1252, -   ,10,N,2,2,M,5, -   
1253, 1 ,10,N,1,2,S,2, -   
1254, -   ,10,Y,2,1,M,4, -   
1255, -   ,10,Y,2,1,M,5, -   
1256, 1 ,10,N,2,2,M,4, -   
1257, -   ,10,Y,1,1,M,2, -   
1258, -   ,10,Y,2,1,M,5, -   
1259, -   ,10,Y,2,2,S,3, -   
1260, -   ,10,Y,1,1,M,4, -   
1261, 1 ,10,N,1,2,M,1, 1 
1262, 1 ,10,N,1,1,M,3, -   
1263, -   ,10,N,2,2,M,2, -   
1264, -   ,10,N,2,2,S,2, -   
1265, -   ,10,Y,2,1,M,3, -   
1266, -   ,10,N,1,2,M,3, -   
1267, -   ,10,Y,1,2,M,3, -   
1268, -   ,10,Y,1,2,S,2, -   
1269, -   ,10,N,2,1,M,4, -   
